CVEN,5363,,3,Modeling Hydro System
CVEN,5393,,3,Water Resource Sys & Mgmt
CVEN,5424,,3,Environ Organic Chemistr
CVEN,5434,,3,Envirn Engr Design
CVEN,5454,,3,Stat Meth for Natrl/Engrd Sys
CVEN,5524,,3,Water Treatment
CVEN,5534,,3,Wastewater Treatment
CVEN,5544,,3,Solid Waste
CVEN,5564,,3,Water Prof: Comm and Finance
CVEN,5565,,3,Life-Cycle Engineering
CVEN,5585,,3,Adv Tpcs in Ref Concrete
CVEN,5628,,3,Seepage and Slopes
CVEN,5788,,3,Comp Model Geotech Eng
CVEN,6393,,1,Water Resources Seminar
CVEN,6511,,3,Nonlinear FEA Solids & Porous
CVEN,6595,,3,Earthquake Engrg
CVEN,7161,,3,Fracture Mechanics
CSCI,1300,,4,CS 1: Starting Computing
CSCI,1320,,4,CS1: Engineering Applications
CSCI,2270,,4,Comp Sci 2: Data Struct
CSCI,2400,,4,Computer Systems
CSCI,2820,,3,Linear Algebra with CS Apps
CSCI,2824,,3,Discrete Structures
CSCI,2834,,1,Discrete Structures Workgroup
CSCI,3002,,4,Fundamentals of HCI
CSCI,3010,,3,Programming Project Workshop
CSCI,3022,,3,Intro to Data Sci w Prob/Stat
CSCI,3104,,4,Algorithms
CSCI,3155,,4,Princip of Prog Langs
CSCI,3202,,3,Intro Artificial Intell
CSCI,3287,,3,Data Systems
CSCI,3302,,3,Introduction to Robotics
CSCI,3308,,3,Software Dev Methods and Tools
CSCI,3352,,3,Biological Networks
CSCI,3403,,4,Introduction to CyberSecurity
CSCI,3656,,3,Numerical Computation
CSCI,3753,,4,Operating Systems
CSCI,4113,,3,Linux System Administration
CSCI,4239,,3,Advanced Computer Graphics
CSCI,4273,,3,Network Systems
CSCI,4314,,3,Dynamic Models in Biology
CSCI,4318,,4,Software Eng Project 2
CSCI,4358,,4,Entrepreneurial Projects II
CSCI,4446,,3,Chaotic Dynamics
CSCI,4448,,3,Object-Oriented Anlysis/Design
CSCI,4593,,3,Computer Organization
CSCI,4622,,3,Machine Learning
CSCI,4802,,1,Data Science Team
CSCI,4830,,3,Spec Tpcs in Computer Science
CSCI,4831,,3,Special Topics in Algorithms
CSCI,5423,,3,Bio-inspired Multi-Agent Syst
CSCI,5448,,3,Object-Oriented Anlysis & Dsgn
CSCI,5535,,3,Fund Concepts/Prog Lang
CSCI,5550,,3,Designing for Defense
CSCI,5654,,3,Linear Program
CSCI,5673,,3,Distributed Systems
CSCI,5676,,3,Numerical Optimization
CSCI,5722,,3,Computer Vision
CSCI,5828,,3,Foundations/Sftware Engr
CSCI,5919,,3,HCC Survey-Foundation
CSCI,5922,,3,Neural Nets and Deep Learning
CSCI,6502,,3,Big Data Analytics
CSCI,7000,,3,Current Tpcs in Computer Sci
ECEN,1310,,4,C Programming for ECE
ECEN,1400,,3,Intro Dig/Analog Elect
ECEN,2250,,3,Intro Circuits & Electronics
ECEN,2260,,3,Circuits as Systems
ECEN,2270,,3,Electronics Design Lab
ECEN,2310,,1,Math SW Programming
ECEN,2350,,3,Digital Logic
ECEN,2410,,3,Renew Electrical Energy Syst
ECEN,2420,,3,Electronics for Wireless Systs
ECEN,2440,,3,Appli of Embedded Systems
ECEN,2703,,3,Discrete Math Compt Engineers
ECEN,3010,,3,Circ/Elect for Mech Eng
ECEN,3250,,3,Microelectronics
ECEN,3300,,3,Linear Systems
ECEN,3320,,3,Semiconductor Devices
ECEN,3350,,3,Programming Digital Systems
ECEN,3360,,3,Digital Design Laboratory
ECEN,3400,,3,Electromag Flds/Waves
ECEN,3410,,3,Electromag Waves
ECEN,4133,,3,Computer Security
ECEN,4224,,3,High Speed Digital Design
ECEN,4341,,3,Bioelectromagnetics
ECEN,4517,,3,Pwr Electrnics & Photovolt Lab
ECEN,4532,,3,DSP Laboratory
ECEN,4606,,3,Undergrad Optics Lab
ECEN,4616,,3,Optoelectronic Sys Design
ECEN,4620,,3,"Capstone Lab, Part 2"
ECEN,4638,,3,Control Systems Lab
ECEN,4652,,3,Communications
ECEN,5126,,3,Computational Optical Imaging
ECEN,5154,,3,Computational Electromag
ECEN,5254,,3,Remote Sensing Signals/Systems
ECEN,5355,,3,Princ of Electric Dev 1
ECEN,5358,,3,Optimization & Optimal Control
ECEN,5458,,3,Sampled Data/Dig Con Sys
ECEN,5613,,3,Embedded System Design
ECEN,5616,,3,Optoelectric Sys Design
ECEN,5622,,3,Info Theory and Coding
ECEN,5623,,3,Real-Time Embedded Systm
ECEN,5626,,3,Active Optical Devices
ECEN,5652,,3,Detec/Extrct Sig Noise
ECEN,5682,,3,Thry/Prac Error Ctrl Cds
ECEN,5692,,3,Prin of Digital Comm
ECEN,5737,,3,Adjust Speed AC Drives
ECEN,5738,,3,Thry of Nonlinear Syst
ECEN,5813,,3,Principle of Embedded Software
ECEN,5817,,3,Resonant Tech Pwe Elec
ECEN,5823,,3,IOT Embedded Firmware
ECEN,5833,,3,Low Pwr Emb Design Techniques
ECEN,5863,,3,Programmable Logic Design
EME,4030,,3,Project Management Systems
EME,4050,,3,Leadershp & Professional Skill
EME,4100,,3,Engineering Economics
EME,4110,,3,Supply Chain Management
EME,4120,,3,Managing Business Processes
EME,4200,,3,Eng and Entrep for Dev World
EME,4405,,3,Systems Engineering
EME,4800,,3,Tech Ventures & Marketing
EME,4825,,3,New Venture Creation
EME,5005,,3,Intro to Applied Stats
EME,5015,,3,Engineering Communication
EME,5020,,3,Finance for Engr Mngrs
EME,5030,,3,Fundamentals of Project Mgmt
EME,5032,,3,Adv Topics Project Mgmt
EME,5050,,3,Leading Oneself
EME,5053,,3,Leading Tech Org
EME,5080,,3,Ethics - Engrg Mgmnt
EME,5090,,3,Marketing & Technology Venture
EME,5094,,3,Entrepreneurship for Engineers
EME,5405,,3,Fund of Systems Engineering
EME,5900,,3,Research Mthds & Exp Design
GEE,1400,,3,Engineering Projects
GEE,2400,,3,Engr Proj for Community
GEE,3400,,3,Invention and Innovation
GEE,4400,,3,Teaching Design
HUE,1010,,3,"Engineering, Ethics, Society"
HUE,2360,,3,A Global State of Mind
HUE,3100,,3,EES Seminar
HUE,3430,,3,Ethics of Genetic Engineering
MCE,1024,,4,Chem for Energy & Material Sci
MCE,1025,,4,Comp Aid Design/Fabrctn
MCE,2023,,3,Statics and Structures
MCE,2024,,3,Materials Science
MCE,2043,,3,Dynamics
MCE,2063,,3,Mechanics of Solids
MCE,3021,,3,Fluid Mechanics
MCE,3022,,3,Heat Transfer
MCE,3025,,3,Component Design
MCE,3030,,3,Computational Methods
MCE,3032,,3,Thermodynamics 2
MCE,3047,,4,Data Analysis/Exp Methods
MCE,4010,,3,Microsystems Integration
MCE,4026,,3,Mfg Processes & Systems
MCE,4043,,3,System Dynamics
MCE,4085,,3,ME Design Project 2
MCE,4086,,1,Writing for Design Projects
MCE,4115,,3,Mechatronics and Robotics I
MCE,4117,,3,Anatomy & Physiology Eng
MCE,4125,,3,Optimal Design
MCE,4131,,3,Air Pollution Control
MCE,4133,,3,Intro to Tissue Biomechanics
MCE,4135,,3,Wind Turbine Design
MCE,4173,,3,Finite Element Analysis
MCE,4194,,3,Energy Conversion & Storage
MCE,4228,,3,Sp Tp: Mechnical Engineering
MCE,5044,,3,Mech Behavior of Materials
MCE,5045,,3,Design for Manufacturability
MCE,5075,,3,Graduate Design II
MCE,5133,,3,Biomechanics
MCE,7221,,3,Turbulence
TLEN,5710,,1,Capstone
APRD,1003,,3,Principles of Strategy Comm
APRD,2001,,3,Strategic Thinking
APRD,2004,,3,Intro to Research Methods
APRD,2005,,3,Strategic Writing
APRD,2006,,3,Software and Design App
APRD,3001,,3,Intermediate Design Concepts
APRD,3002,,3,Communication Platforms
APRD,3003,,3,Strat Com Research Methods
APRD,3004,,3,Account Management
APRD,3005,,3,Content Strategy
APRD,3006,,3,History of Advertising
APRD,3009,,3,Branding Solutions
APRD,3010,,3,Consumer Insights
APRD,3100,,3,Design for Digital Media
APRD,3102,,3,Story Design I
APRD,3103,,3,Writing for PR
APRD,3104,,3,Digital Storytelling for PR
APRD,3105,,3,PR Strategy
APRD,3112,,3,International Public Relations
APRD,3300,,3,Crisis Communication
APRD,3301,,3,Social Media Strategies
APRD,3302,,3,Case Studies
APRD,3500,,3,Story Design II
APRD,4100,,3,Brands and Culture
APRD,4102,,3,Sustainable Brand Practices
APRD,4300,,3,Strategic Comm Analytics
APRD,4403,,4,Strat Com Campaigns
APRD,4404,,3,Advanced Campaigns
APRD,4501,,3,Design for Social Innovation
APRD,4504,,3,Copywriting Seminar
APRD,4505,,3,Art Direction Seminar
APRD,4506,,3,Portfolio Development I
APRD,4523,,3,Portfolio 2
APRD,4543,,3,Strategic Brand Management
APRD,5003,,3,Brand Design Studio 2
APRD,5004,,3,Experiential Design Studio 2
APRD,5008,,3,RE: Studio 2
APRD,5017,,3,Critical Making Studio 3
APRD,6343,,3,Advanced Advertising Stats
APRD,7003,,3,ProSeminar in Mass Comm II
APRD,7004,,1,Professionalization
APRD,7011,,3,Strategic Public Relations
APRD,7021,,3,Environmental Journalism
APRD,7051,,3,Qualitative Methods
COM,1210,,3,Perspectives on Human Comm
COM,1300,,3,Public Speaking
COM,1600,,3,Group Interaction
COM,2400,,3,Discourse/Culture/Identities
COM,2500,,3,Interpersonal Communication
COM,2650,,3,Business and Professional Comm
COM,3210,,3,Human Communication Thry
COM,3300,,3,Rhetoric Fndations Comm
COM,3320,,3,Persuasion in Society
COM,3330,,3,Social Movements
COM,3340,,3,Political Communication
COM,3370,,3,Environmental Communication
COM,3410,,3,Intercultural Communication
COM,3420,,3,Gender and Communication
COM,3430,,3,"Comm, Culture and Sport"
COM,3510,,3,Family Communication
COM,3610,,3,"Comm, Tech, & Society"
COM,3630,,3,Organizational Communication
COM,3740,,3,Qual Comm Resch Methods
COM,3750,,3,Quantitative Research Methods
COM,3760,,3,Rhetorical Criticism
COM,4000,,3,Advanced Topics/Communication
COM,4220,,3,Sem:Functions of Communication
COM,4300,,3,Senior Seminar: Rhetoric
COM,4510,,3,Senior Sem: Interpersonal Comm
COM,5620,,3,Readings in Org Communication
COM,5720,,3,Readings in Comm & Tech
COM,6030,,3,Qualitative Research Methods
COM,6200,,3,Sem-Selected Topics
COM,6445,,3,"Language, Ideology & Identity"
COM,6730,,3,Org Comm Constitutive View
CMD,1400,,4,Intro to Contemp Media Culture
CMD,2100,,3,Historical Media Practices
CMD,2500,,3,Introd to Media Practices
CMD,2820,,3,Culture & Gender Through Film
CMD,2870,,2,Recording Design
CMD,3350,,3,Documentary Media History
CMD,3400,,3,Media Aesthetics
CMD,3510,,3,Workshop II
CMD,3600,,3,Creative Media Making
CMD,3700,,3,Digital Photographic Practices
CMD,3830,,3,Advanced Performance Media
CMD,3840,,3,Sound Practices
CMD,4410,,3,Contemp Media Technologies
CMD,4810,,3,Advanced Documentary Practices
CMD,4820,,3,Ethnographic Media
CMD,4860,,2,Computer Composition
CMD,4900,,3,Cncpts Pract of Contemp Media
CMD,5500,,3,Doc Prod Workshops
CMD,7300,,3,Theories of the Avant-Garde
CMD,7500,,3,Production Methods I
INFO,1101,,3,Computation in Society
INFO,1121,,4,Intro to Info Sci: Design
INFO,1201,,3,Computational Reasoning 1
INFO,2201,,3,Computational Reasoning 2
INFO,2301,,3,Quantitative Reasoning
INFO,3101,,3,History/Computing Information
INFO,3401,,3,Information Exploration
INFO,3504,,3,Digital Identity
INFO,4601,,3,Information Ethics and Policy
INFO,4609,,3,User-Centered Design
INFO,4700,,3,Senior Capstone
INFO,2001,,1,Portfolio and Professions
INFO,6301,,3,Comp & Rsch in Info Sci
INFO,6500,,1,Information Science Seminar
JRNL,1000,,3,Princpls Jour & Networked Comm
JRNL,2000,,3,Writing for the Media
JRNL,2001,,3,Reporting Technologies
JRNL,3102,,3,Photojournalism I
JRNL,3201,,3,Critical Perspcts on Journalis
JRNL,3202,,3,Covering Political Campaigns
JRNL,3241,,3,History of Journalism
JRNL,3402,,3,Social Media Storytelling
JRNL,3552,,3,Editing and Presentation
JRNL,3614,,3,Principles of Audio Production
JRNL,3644,,3,Principles of TV Production
JRNL,3651,,3,Media Law and Ethics
JRNL,3674,,3,TV Production 2
JRNL,3704,,3,Sports Writing
JRNL,3804,,3,"Sports, Media and Society"
JRNL,4002,,3,Reporting 2
JRNL,4102,,3,Photojournalism Portfolio
JRNL,4311,,3,Literary Journalism
JRNL,4344,,3,Video Documentary Production
JRNL,4354,,3,TV Reporting
JRNL,4411,,3,Media and Global Crises
JRNL,4572,,3,News Corps
JRNL,4602,,3,Opinion Writing
JRNL,4614,,3,Advanced Audio Practices
JRNL,4624,,4,NewsTeam
JRNL,4674,,3,Television Production 3
JRNL,4704,,3,Athletic Media Relations
JRNL,4724,,3,Sports Announcing
JRNL,4802,,3,Feature Writing
JRNL,4822,,3,Reporting on Environment
JRNL,5514,,3,Newsgathering for TV
JRNL,5552,,3,News Editing
JRNL,5572,,3,CU News Corps
JRNL,5651,,3,Journalism Law & Ethics
MDST,1001,,3,Foundations of Media Studies
MDST,1002,,3,Introduction to Social Media
MDST,2002,,3,Media/Communication History
MDST,2010,,3,Media and Social Movements
MDST,2012,,3,Hacker Culture
MDST,2032,,3,Visual Literacies & Design
MDST,3001,,3,Media Research
MDST,3002,,3,Digital Culture and Politics
MDST,3791,,3,Media and the Public
MDST,4221,,3,Media Tech/Cultural Change
MDST,4331,,3,"Gndr, Race, Clss, Sex Pop Cult"
MDST,4371,,3,Media and Religion
MDST,4401,,3,Fan and Audience Studies
MDST,5002,,3,Media Activism/Public Engemnt
MDST,6051,,3,Media Theories
MDST,6201,,3,Global Media and Culture
MDST,7001,,1,PhD Colloquium Series
MDST,7021,,3,Prosem in Media/Comm Theory II
MDST,7051,,3,Qual Resrch Mthds in Media
CMCI,1020,,4,Concepts and Creativity 2
CMCI,2030,,4,Becoming CMCI
CMCI,3000,,3,Special Topics in CMCI
CMCI,2001,,2,Sports Media Practics
IAWP,6100,,3,Theory and Practice of Doing
IAWP,6200,,3,Intermedia Collaboratory
MUS,1111,,2,Semester 2 Theory
MUS,1131,,1,"Aural Skills Lab, Semester 2"
MUS,1554,,1,English Diction
MUS,2111,,2,Semester 4 Theory
MUS,2131,,1,"Aural Skills Lab, Semester 4"
MUS,2325,,2,Appl Harmony/Keyboard
MUS,2365,,2,Introduction to Accompanying
MUS,2608,,1,Studies/Alexander Technq
MUS,2782,,3,World Musics: Afr/Eur/Am
MUS,3023,,1,Woodwind Class
MUS,3033,,1,Brass Class
MUS,3041,,2,Instrumentation and Arranging
MUS,3051,,2,Beginning Composition
MUS,3071,,2,Jazz Improvisation II
MUS,3091,,3,Jazz Theory & Aural Fndtns 2
MUS,3133,,2,Teaching General Music I
MUS,3153,,2,Tchg Woodwind Instrument
MUS,3186,,2,Conducting II
MUS,3193,,2,Vocal Ped/Young Voices
MUS,3223,,2,Teaching Brass Instrmnts
MUS,3253,,2,Jazz Tech for the Mus Ed
MUS,3273,,2,String Pedagogy and Literature
MUS,3464,,1,German Diction
MUS,3652,,3,History of Jazz 2
MUS,3812,,3,History of Western Music 2
MUS,4061,,2,Tonal Analysis
MUS,4091,,2,Jazz Arranging 2
MUS,4101,,1,Theory and Aural Skills Review
MUS,4103,,1,Intro Student Teaching
MUS,4121,,3,Topics: Music Technology
MUS,4171,,2,Adv Jazz Improv/Analysis
MUS,4193,,1,Sem-Student Teaching
MUS,4202,,3,Special Topic in Musicology
MUS,4313,,3,Teaching Choral Music
MUS,4335,,2,Keyboard Literature 2
MUS,4336,,2,Brass Pedagogy
MUS,4443,,3,Teaching Instrumental Music
MUS,4608,,1,Adv Studies in Alex Tech
MUS,4988,,3,The Entrepreneurial Artist
MUS,5012,,3,African Music
MUS,5041,,2,Advanced Orchestration
MUS,5061,,3,Advanced Tonal Analysis
MUS,5071,,3,Post-Tnal Thry & Anlys I
MUS,5091,,3,Contemporary Theory
MUS,5121,,3,Adv Mus Tech
MUS,5151,,3,Topics Music Analysis
MUS,5156,,2,Choral Music Symposium
MUS,5315,,2,Piano Ped - Intermed Lit
MUS,5435,,2,Coll Piano Literature II
MUS,5464,,2,French Song Literature
MUS,5484,,2,Grad Seminar in Vocal Pedagogy
MUS,5608,,1,Grad Stdy in Alexander Tech
MUS,5642,,3,Jazz History & Lit
MUS,5708,,2,Intro Mus Biblio Rsch
MUS,5802,,3,Studies in 20th Century Music
MUS,5808,,1,Adv Alex Tech Graduate
MUS,5822,,3,Ancient/Medieval Music
MUS,5948,,3,Sustainable Arts Orgs
MUS,6133,,2,Comp Muscnshp Thru Perf
MUS,6203,,2,Psyc of Music Learning
MUS,6801,,3,Adv Tpcs in Music Theory
MUS,6822,,3,Adv Studies Musicology
MUS,7046,,3,Seminar-Jazz Literature
MUS,7103,,3,Histrcl Rsch in Mus Ed
MUS,7822,,3,Musicology Seminar
MUEL,1081,,3,Basic Music Theory
MUEL,1832,,3,Appreciation of Music
MUEL,2031,,3,Making Electronic Music
MUEL,2051,,3,Intro to Songwriting
MUEL,2752,,3,Music in Amer Culture
MUEL,2782,,3,World Musics: Afr/Eur/Amers
MUEL,2852,,3,Music in the Rock Era
MUEL,3642,,3,History of Jazz
MUEL,3832,,3,Music in Literature
MUEL,3882,,3,Music and Violence
MUEL,3892,,3,Music and Space
MUEL,4121,,3,Topics in Music Technology
MUEL,1145,,2,Guitar Class
EMU,1217,,1,University Singers
EMU,1227,,1,University Choir
EMU,1237,,1,Women's Chorus
EMU,1247,,1,Men's Chorus
EMU,1257,,1,Collegiate Chorale
EMU,1277,,1,Court Players
EMU,1297,,1,Wind Symphony
EMU,1307,,1,Symphonic Band
EMU,1317,,1,Concert Band
EMU,1327,,1,Symphony Orchestra
EMU,1417,,1,Percussion Ensemble
EMU,1427,,1,Jazz Ensemble
EMU,1467,,1,World Music Ensemble
EMU,1517,,1,Campus Orchestra
PMU,1217,,2,Musical Theatre Stud II Acting
PMU,1506,,2,Bassoon
PMU,1516,,2,Clarinet
PMU,1526,,1,Composition
PMU,1546,,2,Euphonium
PMU,1556,,2,Flute
PMU,1566,,2,Guitar
PMU,1576,,2,Harp
PMU,1596,,2,Horn
PMU,1606,,2,Oboe
PMU,1626,,2,Percussion
PMU,1636,,2,Piano
PMU,1646,,2,Saxophone
PMU,1656,,2,Double Bass
PMU,1666,,2,Trombone
PMU,1676,,2,Trumpet
PMU,1686,,2,Tuba
PMU,1696,,2,Viola
PMU,1706,,2,Violin
PMU,1716,,2,Violoncello
PMU,1726,,2,Voice
PMU,1806,,2,Jazz Piano
PMU,1816,,2,Jazz Bass
PMU,1826,,2,Jazz Drum Set
PMU,1846,,2,Jazz Guitar
PMU,1856,,2,Jazz Trumpet
PMU,1866,,2,Jazz Trombone
PMU,1876,,2,Jazz Saxophone
PMU,3271,,2,Basic Improvisation
PMU,4147,,1,Opera Theater 2
PMU,4157,,1,Opera Practicum
PMU,4497,,1,Vocal Rep. Coaching
PMU,5157,,1,Opera Theatre Practicum
PMU,5497,,1,Vocal Repertoire Coaching
AIRR,1020,,1,Heritages and Values II
AIRR,1234,,0,Leadership Laboratory
AIRR,2020,,1,Team and Leadership 2
AIRR,3020,,3,Leading People/Effective Comm
AIRR,4020,,3,Natl Sec Affairs/Comm Prep 2
MILR,1021,,2,Adventures in Leadership 2
MILR,2041,,3,Meths Leadership/Mgmt 2
MILR,3062,,3,Military Trng/Operatns 2
MILR,3090,,1,Mil Theory & Tactical Ldrshp
MILR,4082,,3,Leadership in a Complex World
NAVR,2020,,3,Seapower/Maritime Affair
NAVR,3030,,3,Naval Engineering Systems
NAVR,3201,,3,Fund of Maneuver Warfare
NAVR,4020,,3,Leadership and Ethics
NAVR,4030,,3,Navigation
PRLC,1820,,3,Lead Found and Applications II
PRLC,3800,,4,Global Inquiry and Leadership
ACCT,3220,,3,Corporate Financial Rprtng 1
ACCT,3230,,3,Corporate Financial Rprtng 2
ACCT,3320,,3,Cost Management
ACCT,3440,,3,Income Taxation of Individuals
ACCT,4240,,3,Advanced Financial Accounting
ACCT,4250,,3,Financial Statement Analysis
ACCT,4540,,3,Accounting Information Systems
ACCT,4620,,3,Auditing and Assurance Service
ACCT,4850,,3,SR Seminar - Accounting Ethics
ACCT,5450,,3,Income Tax: Business Entities
ACCT,5827,,3,Integrated Report for Soc Resp
ACCT,6350,,3,Current Iss Prof ACCT--Ethics
ACCT,6450,,3,Taxation of Corporations
ACCT,6620,,3,Adv Aud/Bus Risk & Dec
BAD,1260,,2,First-Year Global Experience
BAD,2010,,1,Excel in Business
BAD,6930,,3,Comm Sustain Enrgy Tech
BAD,6940,,3,Land Use Law
BCO,1015,,3,The World of Business
BCO,1025,,3,Statistical Analys in Business
BCO,1030,,3,Communication Strategy
BCO,2201,,1,Principles of Marketing
BCO,2202,,1,Princ of Organizational Behav
BCO,2203,,1,Principles of Accounting I
BCO,2205,,1,Intro to Info Mgmt and Analyt
BCO,2206,,1,Princ of Operations Mgmt
BCO,2301,,1,Business Law
BCO,2302,,1,Bus Ethics and Soc Responsibil
BCO,2303,,1,Principles of Accounting II
BCO,2304,,1,Strategic and Entrepr Thinking
BCO,2204,,1,Princ of Financial Mgmt
BPOL,7500,,3,Doc Sem: Strategic Mgmt 1
BSL,4120,,3,Advanced Business Law
CESR,3040,,3,Fund Soc Rspnsble Lead
CESR,4005,,3,Bus Solutions Dev World
CESR,4130,,3,Sustainable Operations
ESBM,3700,,3,Entrepreneurial Environs
ESBM,4570,,3,Entrepreneurial Finance
ESBM,3100,,3,Intro to Entrepreneurship
FNCE,2010,,3,Fndmnts of Financial Analysis
FNCE,2820,,3,Intro Personal Finances
FNCE,3010,,3,Corporate Finance
FNCE,3030,,3,Invstmnt & Prtfolio Mgmt
FNCE,3040,,3,Retirement Planning
FNCE,3060,,3,Estate Planning
FNCE,3820,,3,Principles of PFP and Insuranc
FNCE,4040,,3,Derivative Securities
FNCE,4070,,3,Fin Markets & Institutns
FNCE,4820,,3,Topics in Finance
FNCE,4827,,3,Exp Sem: Topics in Derivatives
FNCE,4831,,3,Sem in Investment Management
FNCE,4835,,3,Fixed Income Securities
FNCE,4840,,3,Prsnal Financial Plan Capstone
FNCE,4850,,3,Bus Senior Sem in Finance
FNCE,4080,,3,Blockchain & Cryptocurrencies
FNCE,7200,,3,Doc Sem:Rsrch Meths Fnce
INBU,3300,,3,Intnl Business & Mgmt
INBU,3450,,3,International Marketing
INBU,4200,,3,Intl Financial Mgmt
MGM,3100,,3,Operations Management
MGM,3800,,3,Consulting Skills
MGM,4140,,3,Project Management
MGM,4150,,3,Intrntnl Operatns Mgmt
MGM,4200,,3,Competitive Strategy
MGM,4820,,3,Topics in Business
MGM,4850,,3,Senior Seminar in Management
MKT,3100,,3,Fundamentals of Prof Selling
MKT,3150,,3,"Sales Mgmt, Ldrshp & Org Deve"
MKT,3201,,3,Business Analytics
MKT,3250,,3,Buyer Behavior
MKT,3350,,3,Marketing Research & Analytics
MKT,3700,,3,Digital Marketing
MKT,4250,,3,Product Strategy
MKT,4300,,3,Pricing & Chan of Distribution
MKT,4550,,3,Advrtisng & Promotn Mgmt
MKT,4820,,3,Special Topics in Mktg
MKT,4850,,3,Senior Seminar in Marketing
MKT,2700,,3,Digital Marketing Tools
MKT,7310,,3,Dsgn/Analysis Exprmt Bus
MBAX,6100,,3,Entrepreneurship
MBAX,6130,,3,Sustainable Venturing
MBAX,6140,,3,Social Entrep Emerg Mkts
MBAX,6180,,3,Startup Execution
MBAX,6190,,3,Projects in Entrep Co
MBAX,6210,,3,Applied Financial Mangmt
MBAX,6260,,3,Fixed Income Investing
MBAX,6270,,3,Applied Derivatives
MBAX,6280,,3,Entrepreneurship Valuation
MBAX,6330,,3,Market Intelligence
MBAX,6410,,3,Process Analytics
MBAX,6450,,1,Internatl Ops Management
MBAX,6530,,3,Negotiatng/Conflict Mgmt
MBAX,6560,,3,Executive Leadership
MBAX,6600,,3,Real Estate Principles
MBAX,6620,,3,Real Estate Proj Competn
MBAX,6640,,3,Real Estate Law & Practice
MBAX,6695,,3,Special Topics in Real Estate
MBAX,6802,,3,Pricing Strategy and Tactics
MBAX,6815,,3,Sustainable Real Estate
MBAX,6843,,3,Supply Chain Analytics
MBAX,6930,,3,Sustainable Energy
MBAX,6372,,1,Professional Sales Management
MBAX,6801,,3,Global Perspectives Sem
MBAX,6340,,1,Marketing Field Project
MBAX,6211,,2,Applied Financial Management
MBAX,6531,,2,Negotiations
MBAX,6846,,2,Global Strategy
MBAX,6301,,2,Marketing Communications
MBAX,6595,,2,Topics in Org. Behavior
MBA,6080,,3,Decision Model/Applicat
MBA,6012,,1,Managerial Economics 2
MBA,6050,,3,Strategy
MBA,6096,,1,Managerial Communications
MBA,6003,,1,Foundations of Leadership
MSBX,5205,,3,Fin Strategy & Decision Model
MSBX,5225,,3,Advanced Portfolio Management
MSBX,5310,,1,Customer Analytics
MSBX,5415,,1,Advanced Data Analytics
MSBX,5420,,3,Unstruct Dist Data Mod/Analys
MSBX,5435,,3,Planning and Production
MSBX,5500,,3,Security Analytics with Python
MSBX,5605,,3,Real Estate Invest & Risk Man
MSBX,5680,,3,Real Estate Technology
ORM,7830,,3,Rsch Design/Methods Mgmt
REAL,3000,,3,Principles of Real Estate
REAL,4000,,3,Real Estate Law
REAL,4100,,3,Finance & Invstmnt Anal
REAL,4400,,3,Real Estate Economics
REAL,4850,,3,Senior Seminar in Real Estate
REAL,2010,,3,Introduction to Real Estate
ARC,2100,,6,Foundations of Architecture
ARC,2115,,3,ARCH Materials and Methods
ARC,3100,,6,Intermediate Architecture
ARC,3214,,3,Hist & Thry of Architecture 2
ARC,4100,,6,Architecture Capstone
ENVD,1002,,1,Tech 1: Applications for ENVD
ENVD,1004,,3,Intro Environ Design
ENVD,1012,,3,Tech 2: Visual Communications
ENVD,1024,,3,History: Built Environment
ENVD,1150,,3,ENVD First Year Writing
ENVD,2352,,3,Beginning Digital Applications
ENVD,3150,,3,Project Writing in ENVD
ENVD,3212,,3,Color Theory
ENVD,4112,,3,ARCH Graphics 1
ENVD,4352,,3,Spec Topics: Comput Meth
ENVD,4363,,3,Spec Top: Phys Factors
ENVD,4365,,3,Spec Tpcs: Techno & Prac
ENVD,4972,,1,Honors Research Methods
ENVD,1010,,3,Intro to Products of Design
ENVD,1030,,3,Intro Landscape Architecture
ENVD,1020,,3,Introduction to Architecture
ENVD,1040,,3,Intro Planning & Urban Design
EDU,1080,,3,Decolonial Praxis in Education
EDU,2015,,1,Elem Math Sci for Soc Justice
EDU,2020,,1,Step 1: STEM Teaching
EDU,2030,,1,Step 2 Inquiry Lsson Des
EDU,2050,,1,Step Up to Soc Just Teaching
EDU,2125,,3,Hist Amer Public Educ
EDU,2150,,3,Education in Film
EDU,2311,,3,Child Lit Engmt Elem Sch
EDU,2411,,4,Ed Psyc for Elem Schools
EDU,2425,,3,Foundations Biling/Multi Ed
EDU,2500,,3,Strategies for Social Change
EDU,2625,,3,Teaching ESL
EDU,2910,,1,Field Practicum I
EDU,2919,,3,Renewing Democracy
EDU,2920,,1,Field Practicum II
EDU,3013,,3,School & Society
EDU,3570,,3,Learning With Technology
EDU,4001,,3,Equity and Justice in Hum Clas
EDU,4023,,3,Diff Instructn Secondary
EDU,4050,,3,Know & Lrng Math/Sci
EDU,4205,,3,Elem Math Methods
EDU,4222,,3,Language Study for Educators
EDU,4301,,3,Queer Topics in Education
EDU,4321,,3,Writing Instr for Elem School
EDU,4425,,3,Intro Biling/Multi Ed
EDU,4435,,3,Culturally Sustain Pedagogies
EDU,4455,,3,Mthds of Biliteracy Instrctn
EDU,4490,,3,Blurring Disciplinary Lines
EDU,4595,,3,Practicum in CLD Education
EDU,4630,,2,LA Mentoring II
EDU,4822,,3,Teaching & Learning Chem
